# 1: Detection or Track-id,2: Video or Image Identifier,3: Unique Frame Identifier,4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),8: Detection or Length Confidence,9: Target Length (0 or -1 if invalid),10-11+: Repeated Species,Confidence Pairs or Attributes
1,942205001_cam3_frame_991.png,991,455.173,640.4934,678.9203,766.2453,0.80661726,-1,LUTJANUSCAMPECHANUS-170151107,0.80661726
1,942205001_cam3_frame_992.png,992,411.4724,629.757,662.6052,758.8797,0.82806385,-1,LUTJANUSCAMPECHANUS-170151107,0.82806385
1,942205001_cam3_frame_993.png,993,374.09412,618.4673,594.45874,747.0132,0.79053646,-1,LUTJANUSCAMPECHANUS-170151107,0.79053646
1,942205001_cam3_frame_994.png,994,331.80402,604.97595,573.37805,732.0204,0.773275,-1,LUTJANUSCAMPECHANUS-170151107,0.773275
1,942205001_cam3_frame_995.png,995,269.32004,589.5674,529.19507,718.4174,0.80132663,-1,LUTJANUSCAMPECHANUS-170151107,0.80132663
1,942205001_cam3_frame_996.png,996,197.16646,575.6051,487.501,705.86804,0.87239695,-1,LUTJANUSCAMPECHANUS-170151107,0.87239695
1,942205001_cam3_frame_997.png,997,158.04597,563.22107,434.35858,692.76917,0.868669,-1,LUTJANUSCAMPECHANUS-170151107,0.868669
2,942205001_cam3_frame_997.png,997,1043.5247,984.713,1441.8907,1151.3947,0.5274059,-1,LUTJANUSCAMPECHANUS-170151107,0.5274059
1,942205001_cam3_frame_998.png,998,154.75145,547.52905,376.79034,683.0564,0.86137456,-1,LUTJANUSCAMPECHANUS-170151107,0.86137456
2,942205001_cam3_frame_998.png,998,1242.3967,983.1557,1513.1174,1129.9866,0.772532,-1,LUTJANUSCAMPECHANUS-170151107,0.772532
1,942205001_cam3_frame_999.png,999,1293.3556,966.01294,1587.0583,1124.3768,0.80028385,-1,LUTJANUSCAMPECHANUS-170151107,0.80028385
1,942205001_cam3_frame_1000.png,1000,1335.2029,953.51587,1658.2885,1114.6747,0.66875166,-1,LUTJANUSCAMPECHANUS-170151107,0.66875166
1,942205001_cam3_frame_1001.png,1001,1340.8286,933.5971,1718.554,1096.1643,0.8338399,-1,LUTJANUSCAMPECHANUS-170151107,0.8338399
1,942205001_cam3_frame_1002.png,1002,1377.9647,913.2008,1762.96,1067.2896,0.8610048,-1,LUTJANUSCAMPECHANUS-170151107,0.8610048
1,942205001_cam3_frame_1003.png,1003,1455.5143,881.5911,1772.707,1033.3767,0.8121831,-1,LUTJANUSCAMPECHANUS-170151107,0.8121831
1,942205001_cam3_frame_1004.png,1004,1468.3854,848.90936,1868.5356,1015.60693,0.83217394,-1,LUTJANUSCAMPECHANUS-170151107,0.83217394
1,942205001_cam3_frame_1005.png,1005,1497.625,822.81903,1896.606,982.9814,0.8602025,-1,LUTJANUSCAMPECHANUS-170151107,0.8602025
1,942205001_cam3_frame_1006.png,1006,1512.529,798.4215,1911.4971,964.73914,0.8830266,-1,LUTJANUSCAMPECHANUS-170151107,0.8830266
1,942205001_cam3_frame_1007.png,1007,1532.9463,771.02527,1919.8136,947.37726,0.906784,-1,LUTJANUSCAMPECHANUS-170151107,0.906784
1,942205001_cam3_frame_1008.png,1008,1546.563,740.56805,1919.9447,932.0726,0.913104,-1,LUTJANUSCAMPECHANUS-170151107,0.913104
1,942205001_cam3_frame_1009.png,1009,1588.5945,718.36646,1919.9656,905.38135,0.9041219,-1,LUTJANUSCAMPECHANUS-170151107,0.9041219
1,942205001_cam3_frame_1010.png,1010,1590.7614,701.8004,1919.866,900.3611,0.9036388,-1,LUTJANUSCAMPECHANUS-170151107,0.9036388
1,942205001_cam3_frame_1011.png,1011,1608.9402,679.1733,1920.0,880.52637,0.89707714,-1,LUTJANUSCAMPECHANUS-170151107,0.89707714
1,942205001_cam3_frame_1012.png,1012,1641.8474,665.5991,1920.0,861.2865,0.86903626,-1,LUTJANUSCAMPECHANUS-170151107,0.86903626
1,942205001_cam3_frame_1013.png,1013,1661.235,643.0454,1920.0,831.9403,0.85802364,-1,LUTJANUSCAMPECHANUS-170151107,0.85802364
1,942205001_cam3_frame_1014.png,1014,1676.5104,623.95337,1920.0,818.80505,0.85828227,-1,LUTJANUSCAMPECHANUS-170151107,0.85828227
1,942205001_cam3_frame_1015.png,1015,1693.9241,602.2969,1920.0,799.3244,0.8343585,-1,LUTJANUSCAMPECHANUS-170151107,0.8343585
1,942205001_cam3_frame_1016.png,1016,1695.6544,572.71313,1919.9462,789.45056,0.81598276,-1,LUTJANUSCAMPECHANUS-170151107,0.81598276
1,942205001_cam3_frame_1017.png,1017,1702.9299,563.5476,1920.0,776.496,0.8359188,-1,LUTJANUSCAMPECHANUS-170151107,0.8359188
1,942205001_cam3_frame_1018.png,1018,1690.988,566.28534,1920.0,745.64667,0.814419,-1,LUTJANUSCAMPECHANUS-170151107,0.814419
1,942205001_cam3_frame_1020.png,1020,1439.9639,613.7881,1736.9287,746.86584,0.88471,-1,LUTJANUSCAMPECHANUS-170151107,0.88471
1,942205001_cam3_frame_1021.png,1021,1336.8613,627.22314,1624.4908,757.16406,0.90177685,-1,LUTJANUSCAMPECHANUS-170151107,0.90177685
1,942205001_cam3_frame_1022.png,1022,1243.2031,639.46643,1517.779,772.10504,0.90828717,-1,LUTJANUSCAMPECHANUS-170151107,0.90828717
1,942205001_cam3_frame_1023.png,1023,1101.9043,653.76807,1385.544,797.3417,0.8940333,-1,LUTJANUSCAMPECHANUS-170151107,0.8940333
1,942205001_cam3_frame_1024.png,1024,991.00415,671.0121,1280.1489,825.1269,0.8804618,-1,LUTJANUSCAMPECHANUS-170151107,0.8804618
1,942205001_cam3_frame_1025.png,1025,903.3173,692.35736,1162.0044,876.25964,0.9024563,-1,LUTJANUSCAMPECHANUS-170151107,0.9024563
1,942205001_cam3_frame_1026.png,1026,831.29407,718.52515,1073.4519,920.2025,0.89432985,-1,LUTJANUSCAMPECHANUS-170151107,0.89432985
1,942205001_cam3_frame_1027.png,1027,742.12225,776.47614,994.0329,972.33856,0.88060784,-1,LUTJANUSCAMPECHANUS-170151107,0.88060784
1,942205001_cam3_frame_1028.png,1028,717.4496,807.7887,929.9082,1003.42773,0.86885524,-1,LUTJANUSCAMPECHANUS-170151107,0.86885524
1,942205001_cam3_frame_1029.png,1029,570.2166,843.72,839.41644,1051.6007,0.8394564,-1,LUTJANUSSYNAGRIS-170151113,0.8394564
1,942205001_cam3_frame_1030.png,1030,479.56787,916.10266,742.4238,1097.9235,0.792418,-1,LUTJANUSSYNAGRIS-170151113,0.792418
1,942205001_cam3_frame_1031.png,1031,361.64563,957.2225,655.9099,1137.103,0.78933805,-1,LUTJANUSSYNAGRIS-170151113,0.78933805
1,942205001_cam3_frame_1032.png,1032,227.48497,981.9216,531.17664,1171.4434,0.51185244,-1,LUTJANUSSYNAGRIS-170151113,0.51185244
1,942205001_cam3_frame_1033.png,1033,143.40793,1045.3691,377.8377,1180.7964,0.72636116,-1,LUTJANUSCAMPECHANUS-170151107,0.72636116
1,942205001_cam3_frame_1083.png,1083,739.9906,1065.5054,987.7063,1181.7832,0.869264,-1,LUTJANUSSYNAGRIS-170151113,0.869264
1,942205001_cam3_frame_1084.png,1084,874.563,1039.4304,1164.0037,1184.1324,0.79260194,-1,LUTJANUSCAMPECHANUS-170151107,0.79260194
1,942205001_cam3_frame_1085.png,1085,998.6001,1019.1655,1352.3672,1180.36,0.8208226,-1,LUTJANUSCAMPECHANUS-170151107,0.8208226
1,942205001_cam3_frame_1086.png,1086,1223.8608,1045.9858,1504.0386,1184.4922,0.77615786,-1,LUTJANUSCAMPECHANUS-170151107,0.77615786
1,942205001_cam3_frame_1087.png,1087,1288.1298,1043.853,1671.0073,1183.9612,0.83701384,-1,LUTJANUSCAMPECHANUS-170151107,0.83701384
1,942205001_cam3_frame_1088.png,1088,1417.5431,1029.751,1775.4163,1182.3718,0.8687221,-1,LUTJANUSCAMPECHANUS-170151107,0.8687221
1,942205001_cam3_frame_1089.png,1089,1517.7849,998.68634,1910.7424,1178.7395,0.86958724,-1,LUTJANUSCAMPECHANUS-170151107,0.86958724
1,942205001_cam3_frame_1090.png,1090,1537.882,969.8617,1919.8473,1165.7146,0.8337437,-1,LUTJANUSCAMPECHANUS-170151107,0.8337437
1,942205001_cam3_frame_1091.png,1091,1572.5892,941.85736,1919.7323,1162.8943,0.88229346,-1,LUTJANUSCAMPECHANUS-170151107,0.88229346
1,942205001_cam3_frame_1092.png,1092,1603.9651,926.4205,1919.74,1137.0752,0.8578863,-1,LUTJANUSCAMPECHANUS-170151107,0.8578863
1,942205001_cam3_frame_1093.png,1093,1582.7095,901.53625,1919.8857,1122.3402,0.84914625,-1,LUTJANUSCAMPECHANUS-170151107,0.84914625
1,942205001_cam3_frame_1094.png,1094,1673.1145,879.7183,1919.5847,1099.7893,0.8437057,-1,LUTJANUSCAMPECHANUS-170151107,0.8437057
1,942205001_cam3_frame_1095.png,1095,1669.7754,871.24,1920.0,1080.9327,0.8504763,-1,LUTJANUSCAMPECHANUS-170151107,0.8504763
1,942205001_cam3_frame_1096.png,1096,1627.9915,848.7233,1920.0,1067.2476,0.86936516,-1,LUTJANUSCAMPECHANUS-170151107,0.86936516
1,942205001_cam3_frame_1097.png,1097,1630.6952,831.47864,1920.0,1050.4098,0.87823707,-1,LUTJANUSCAMPECHANUS-170151107,0.87823707
1,942205001_cam3_frame_1098.png,1098,1673.7462,810.9064,1920.0,1030.3833,0.8434251,-1,LUTJANUSCAMPECHANUS-170151107,0.8434251
1,942205001_cam3_frame_1099.png,1099,1680.8408,795.72656,1919.8506,1008.5812,0.8748736,-1,LUTJANUSCAMPECHANUS-170151107,0.8748736
1,942205001_cam3_frame_1100.png,1100,1664.8816,778.12646,1920.0,988.90485,0.84884524,-1,LUTJANUSCAMPECHANUS-170151107,0.84884524
2,942205001_cam3_frame_1100.png,1100,782.6622,1037.6655,959.3831,1185.2356,0.5199114,-1,LUTJANUSCAMPECHANUS-170151107,0.5199114
1,942205001_cam3_frame_1101.png,1101,1617.658,751.4729,1919.8408,965.8431,0.8745713,-1,LUTJANUSCAMPECHANUS-170151107,0.8745713
2,942205001_cam3_frame_1101.png,1101,741.2579,1059.2465,962.77075,1185.7196,0.8480813,-1,LUTJANUSCAMPECHANUS-170151107,0.8480813
1,942205001_cam3_frame_1102.png,1102,1631.0233,722.078,1919.933,960.13574,0.8948193,-1,LUTJANUSCAMPECHANUS-170151107,0.8948193
2,942205001_cam3_frame_1102.png,1102,715.95496,1053.8574,989.917,1185.0488,0.51131344,-1,LUTJANUSCAMPECHANUS-170151107,0.51131344
1,942205001_cam3_frame_1103.png,1103,645.6495,1034.4788,1006.8858,1184.4402,0.87361467,-1,LUTJANUSCAMPECHANUS-170151107,0.87361467
2,942205001_cam3_frame_1103.png,1103,1703.7206,707.1349,1920.0,962.9735,0.6447625,-1,LUTJANUSCAMPECHANUS-170151107,0.6447625
1,942205001_cam3_frame_1104.png,1104,1664.1705,697.64954,1919.9941,940.416,0.85181236,-1,LUTJANUSCAMPECHANUS-170151107,0.85181236
2,942205001_cam3_frame_1104.png,1104,563.3008,1050.2084,920.9761,1186.4681,0.70771295,-1,LUTJANUSSYNAGRIS-170151113,0.70771295
3,942205001_cam3_frame_1104.png,1104,562.7518,1049.0005,921.9069,1187.6633,0.5212885,-1,LUTJANUSCAMPECHANUS-170151107,0.5212885
1,942205001_cam3_frame_1105.png,1105,521.9187,1050.2021,876.75574,1185.5548,0.814008,-1,LUTJANUSCAMPECHANUS-170151107,0.814008
2,942205001_cam3_frame_1105.png,1105,1818.709,692.1795,1920.0,947.0691,0.6802731,-1,LUTJANUSCAMPECHANUS-170151107,0.6802731
1,942205001_cam3_frame_1106.png,1106,1813.3411,710.0896,1920.0,932.8837,0.6745273,-1,LUTJANUSCAMPECHANUS-170151107,0.6745273
1,942205001_cam3_frame_1151.png,1151,1843.3539,360.95676,1920.0,549.5768,0.7215409,-1,LUTJANUSCAMPECHANUS-170151107,0.7215409
1,942205001_cam3_frame_1152.png,1152,1657.155,319.64398,1920.0,524.4596,0.89010465,-1,LUTJANUSCAMPECHANUS-170151107,0.89010465
1,942205001_cam3_frame_1153.png,1153,1501.3374,290.52087,1919.8638,491.1263,0.9041771,-1,LUTJANUSCAMPECHANUS-170151107,0.9041771
2,942205001_cam3_frame_1153.png,1153,145.34001,780.6066,327.89053,1075.081,0.61303556,-1,LUTJANUSCAMPECHANUS-170151107,0.61303556
1,942205001_cam3_frame_1154.png,1154,1342.7223,265.38382,1798.466,477.64703,0.9081915,-1,LUTJANUSCAMPECHANUS-170151107,0.9081915
2,942205001_cam3_frame_1154.png,1154,149.98448,866.89575,351.9321,1049.1818,0.82758456,-1,LUTJANUSCAMPECHANUS-170151107,0.82758456
1,942205001_cam3_frame_1155.png,1155,1191.2512,245.27975,1677.8928,438.19455,0.89678156,-1,LUTJANUSCAMPECHANUS-170151107,0.89678156
2,942205001_cam3_frame_1155.png,1155,207.55518,857.62976,409.0926,1043.3611,0.80675477,-1,LUTJANUSCAMPECHANUS-170151107,0.80675477
1,942205001_cam3_frame_1156.png,1156,1046.094,229.11562,1522.0723,397.98456,0.9084556,-1,LUTJANUSCAMPECHANUS-170151107,0.9084556
2,942205001_cam3_frame_1156.png,1156,270.49146,883.10834,443.9057,1056.4717,0.84075385,-1,LUTJANUSCAMPECHANUS-170151107,0.84075385
1,942205001_cam3_frame_1157.png,1157,912.5552,219.08052,1362.6119,386.79376,0.9094183,-1,LUTJANUSCAMPECHANUS-170151107,0.9094183
2,942205001_cam3_frame_1157.png,1157,269.5839,883.77686,493.0849,1074.3842,0.8446718,-1,LUTJANUSCAMPECHANUS-170151107,0.8446718
1,942205001_cam3_frame_1158.png,1158,780.86957,206.84555,1208.2131,397.57977,0.9101591,-1,LUTJANUSCAMPECHANUS-170151107,0.9101591
2,942205001_cam3_frame_1158.png,1158,318.36893,903.0266,510.9104,1087.0487,0.85644466,-1,LUTJANUSCAMPECHANUS-170151107,0.85644466
1,942205001_cam3_frame_1159.png,1159,648.124,222.27663,1071.0052,398.95395,0.9026428,-1,LUTJANUSCAMPECHANUS-170151107,0.9026428
2,942205001_cam3_frame_1159.png,1159,329.36267,884.15607,520.68616,1119.155,0.78357476,-1,LUTJANUSCAMPECHANUS-170151107,0.78357476
3,942205001_cam3_frame_1159.png,1159,718.1124,706.4623,761.8179,787.39954,0.61026394,-1,LUTJANUSCAMPECHANUS-170151107,0.61026394
1,942205001_cam3_frame_1160.png,1160,507.6537,207.0406,936.8152,413.0288,0.8912657,-1,LUTJANUSCAMPECHANUS-170151107,0.8912657
2,942205001_cam3_frame_1160.png,1160,720.2981,697.76715,794.3832,786.4733,0.7944884,-1,LUTJANUSCAMPECHANUS-170151107,0.7944884
3,942205001_cam3_frame_1160.png,1160,351.0882,903.80145,514.282,1171.146,0.58290684,-1,LUTJANUSCAMPECHANUS-170151107,0.58290684
1,942205001_cam3_frame_1161.png,1161,366.66046,245.36778,805.02576,432.1947,0.8977934,-1,LUTJANUSCAMPECHANUS-170151107,0.8977934
2,942205001_cam3_frame_1161.png,1161,725.29785,700.3255,831.6714,795.42975,0.8730912,-1,LUTJANUSCAMPECHANUS-170151107,0.8730912
3,942205001_cam3_frame_1161.png,1161,326.1529,950.2224,547.3492,1181.9266,0.69046825,-1,LUTJANUSCAMPECHANUS-170151107,0.69046825
1,942205001_cam3_frame_1162.png,1162,229.33493,260.6938,674.6109,438.5234,0.90722257,-1,LUTJANUSCAMPECHANUS-170151107,0.90722257
2,942205001_cam3_frame_1162.png,1162,731.7268,696.9863,874.7664,796.61194,0.880198,-1,LUTJANUSCAMPECHANUS-170151107,0.880198
3,942205001_cam3_frame_1162.png,1162,311.83765,880.67596,546.2328,1178.9299,0.70716214,-1,LUTJANUSCAMPECHANUS-170151107,0.70716214
1,942205001_cam3_frame_1163.png,1163,155.54778,247.43193,537.03314,456.9006,0.9023428,-1,LUTJANUSCAMPECHANUS-170151107,0.9023428
2,942205001_cam3_frame_1163.png,1163,742.32764,692.45325,918.8106,794.963,0.86587596,-1,LUTJANUSCAMPECHANUS-170151107,0.86587596
3,942205001_cam3_frame_1163.png,1163,308.74957,898.83093,554.6059,1181.2975,0.7822917,-1,LUTJANUSCAMPECHANUS-170151107,0.7822917
1,942205001_cam3_frame_1164.png,1164,780.7854,688.9642,966.953,792.1921,0.8731184,-1,LUTJANUSCAMPECHANUS-170151107,0.8731184
2,942205001_cam3_frame_1164.png,1164,153.45831,265.78244,409.6529,458.21417,0.66114295,-1,LUTJANUSCAMPECHANUS-170151107,0.66114295
3,942205001_cam3_frame_1164.png,1164,308.8536,930.26,542.1246,1182.1593,0.6473848,-1,LUTJANUSCAMPECHANUS-170151107,0.6473848
1,942205001_cam3_frame_1165.png,1165,798.68427,684.2401,1016.73157,794.38184,0.8487615,-1,LUTJANUSCAMPECHANUS-170151107,0.8487615
2,942205001_cam3_frame_1165.png,1165,301.17767,899.0594,564.45715,1179.3812,0.6307118,-1,LUTJANUSCAMPECHANUS-170151107,0.6307118
1,942205001_cam3_frame_1166.png,1166,825.9398,680.4421,1062.9315,793.94934,0.8980745,-1,LUTJANUSCAMPECHANUS-170151107,0.8980745
2,942205001_cam3_frame_1166.png,1166,307.71698,916.1682,542.0129,1179.523,0.64388657,-1,LUTJANUSCAMPECHANUS-170151107,0.64388657
1,942205001_cam3_frame_1167.png,1167,857.397,673.44763,1110.158,804.01373,0.90878284,-1,LUTJANUSCAMPECHANUS-170151107,0.90878284
2,942205001_cam3_frame_1167.png,1167,313.95453,920.71155,533.34607,1181.3816,0.8109382,-1,LUTJANUSCAMPECHANUS-170151107,0.8109382
1,942205001_cam3_frame_1168.png,1168,891.5733,669.5074,1145.7095,807.8227,0.90950286,-1,LUTJANUSCAMPECHANUS-170151107,0.90950286
2,942205001_cam3_frame_1168.png,1168,295.32462,924.4506,526.48956,1180.9976,0.8031626,-1,LUTJANUSCAMPECHANUS-170151107,0.8031626
3,942205001_cam3_frame_1168.png,1168,1046.8354,1084.7559,1333.4292,1187.9379,0.78581625,-1,LUTJANUSCAMPECHANUS-170151107,0.78581625
1,942205001_cam3_frame_1169.png,1169,928.7891,668.7084,1177.1216,812.7742,0.910387,-1,LUTJANUSCAMPECHANUS-170151107,0.910387
2,942205001_cam3_frame_1169.png,1169,276.9502,931.74243,513.4086,1181.4031,0.87651557,-1,LUTJANUSCAMPECHANUS-170151107,0.87651557
3,942205001_cam3_frame_1169.png,1169,948.6857,1043.4148,1305.6853,1184.4532,0.6725829,-1,LUTJANUSCAMPECHANUS-170151107,0.6725829
1,942205001_cam3_frame_1170.png,1170,969.1419,672.65576,1200.3079,832.693,0.9084891,-1,LUTJANUSCAMPECHANUS-170151107,0.9084891
2,942205001_cam3_frame_1170.png,1170,870.64856,1008.295,1192.1755,1181.6248,0.90754694,-1,LUTJANUSCAMPECHANUS-170151107,0.90754694
3,942205001_cam3_frame_1170.png,1170,223.46077,944.0936,530.8179,1182.9277,0.8912535,-1,LUTJANUSCAMPECHANUS-170151107,0.8912535
1,942205001_cam3_frame_1171.png,1171,180.27704,935.62,580.4218,1186.3236,0.908683,-1,LUTJANUSCAMPECHANUS-170151107,0.908683
2,942205001_cam3_frame_1171.png,1171,821.27747,971.8876,1098.4384,1156.7944,0.90046823,-1,LUTJANUSCAMPECHANUS-170151107,0.90046823
3,942205001_cam3_frame_1171.png,1171,998.4586,681.99365,1206.8201,863.08795,0.89140105,-1,LUTJANUSCAMPECHANUS-170151107,0.89140105
1,942205001_cam3_frame_1172.png,1172,778.1532,949.67175,995.7704,1112.0834,0.898105,-1,LUTJANUSCAMPECHANUS-170151107,0.898105
2,942205001_cam3_frame_1172.png,1172,163.46732,973.9059,524.4413,1180.3485,0.8943447,-1,LUTJANUSCAMPECHANUS-170151107,0.8943447
3,942205001_cam3_frame_1172.png,1172,1018.0657,693.3521,1209.4595,893.1066,0.8576473,-1,LUTJANUSCAMPECHANUS-170151107,0.8576473
1,942205001_cam3_frame_1173.png,1173,159.85258,978.275,511.38812,1180.5253,0.88117564,-1,LUTJANUSCAMPECHANUS-170151107,0.88117564
2,942205001_cam3_frame_1173.png,1173,758.8309,932.38275,945.18823,1096.4463,0.88034385,-1,LUTJANUSCAMPECHANUS-170151107,0.88034385
3,942205001_cam3_frame_1173.png,1173,1037.7688,705.92896,1266.9891,953.1327,0.84789187,-1,LUTJANUSCAMPECHANUS-170151107,0.84789187
1,942205001_cam3_frame_1174.png,1174,1055.008,718.33716,1277.3977,1012.264,0.8589227,-1,LUTJANUSCAMPECHANUS-170151107,0.8589227
2,942205001_cam3_frame_1174.png,1174,752.7324,932.2557,868.1431,1075.9163,0.77976584,-1,LUTJANUSCAMPECHANUS-170151107,0.77976584
3,942205001_cam3_frame_1174.png,1174,147.97897,1007.1072,422.48804,1183.6062,0.7055192,-1,LUTJANUSCAMPECHANUS-170151107,0.7055192
1,942205001_cam3_frame_1175.png,1175,1061.216,739.21936,1281.3376,1068.3573,0.8578967,-1,LUTJANUSCAMPECHANUS-170151107,0.8578967
2,942205001_cam3_frame_1175.png,1175,145.08023,1043.763,399.6582,1185.1708,0.7247807,-1,LUTJANUSCAMPECHANUS-170151107,0.7247807
1,942205001_cam3_frame_1176.png,1176,1087.0217,767.35315,1281.9114,1103.5696,0.80427057,-1,LUTJANUSCAMPECHANUS-170151107,0.80427057
1,942205001_cam3_frame_1177.png,1177,1118.0518,778.6991,1282.0603,1169.916,0.5819008,-1,LUTJANUSCAMPECHANUS-170151107,0.5819008
1,942205001_cam3_frame_1179.png,1179,1111.783,963.90686,1302.5012,1176.5375,0.722158,-1,LUTJANUSCAMPECHANUS-170151107,0.722158
1,942205001_cam3_frame_1180.png,1180,1108.2521,982.5172,1295.8564,1183.0906,0.74634033,-1,LUTJANUSCAMPECHANUS-170151107,0.74634033
1,942205001_cam3_frame_1181.png,1181,1095.1083,967.6192,1305.3495,1183.66,0.82337475,-1,LUTJANUSCAMPECHANUS-170151107,0.82337475
1,942205001_cam3_frame_1182.png,1182,1111.6042,974.751,1284.6873,1182.086,0.78008276,-1,LUTJANUSCAMPECHANUS-170151107,0.78008276
1,942205001_cam3_frame_1183.png,1183,1103.2747,978.12067,1274.579,1182.6311,0.7693809,-1,LUTJANUSCAMPECHANUS-170151107,0.7693809
1,942205001_cam3_frame_1184.png,1184,1098.739,993.3269,1270.01,1182.0676,0.804652,-1,LUTJANUSCAMPECHANUS-170151107,0.804652
2,942205001_cam3_frame_1184.png,1184,942.8736,951.8333,1008.0399,1032.9661,0.7627093,-1,LUTJANUSCAMPECHANUS-170151107,0.7627093
1,942205001_cam3_frame_1185.png,1185,922.53534,922.8706,1008.0035,1013.2438,0.8147209,-1,LUTJANUSCAMPECHANUS-170151107,0.8147209
1,942205001_cam3_frame_1186.png,1186,846.3545,885.62427,1021.4824,1003.9396,0.8757013,-1,LUTJANUSCAMPECHANUS-170151107,0.8757013
1,942205001_cam3_frame_1187.png,1187,751.46576,844.60126,985.7067,1005.1954,0.8790406,-1,LUTJANUSCAMPECHANUS-170151107,0.8790406
2,942205001_cam3_frame_1187.png,1187,1069.0916,1009.3164,1300.5677,1185.673,0.54218715,-1,LUTJANUSCAMPECHANUS-170151107,0.54218715
1,942205001_cam3_frame_1188.png,1188,630.38947,812.01544,941.3077,966.64764,0.8919954,-1,LUTJANUSCAMPECHANUS-170151107,0.8919954
1,942205001_cam3_frame_1189.png,1189,505.101,787.58167,829.7316,930.9335,0.8942847,-1,LUTJANUSCAMPECHANUS-170151107,0.8942847
1,942205001_cam3_frame_1190.png,1190,401.16,769.5214,680.3102,920.209,0.91276836,-1,LUTJANUSCAMPECHANUS-170151107,0.91276836
1,942205001_cam3_frame_1191.png,1191,264.31573,756.55023,570.10974,895.3356,0.9053232,-1,LUTJANUSCAMPECHANUS-170151107,0.9053232
1,942205001_cam3_frame_1192.png,1192,152.0775,740.4625,455.49893,896.1898,0.8894823,-1,LUTJANUSCAMPECHANUS-170151107,0.8894823
2,942205001_cam3_frame_1192.png,1192,144.30017,1008.1983,335.4695,1171.4302,0.7824709,-1,LUTJANUSCAMPECHANUS-170151107,0.7824709
1,942205001_cam3_frame_1193.png,1193,145.65678,1013.6878,398.08087,1176.596,0.8083931,-1,LUTJANUSCAMPECHANUS-170151107,0.8083931
2,942205001_cam3_frame_1193.png,1193,149.67111,735.14905,331.2058,873.69745,0.73924947,-1,RHOMBOPLITESAURORUBENS-170152001,0.73924947
1,942205001_cam3_frame_1194.png,1194,149.73647,1017.1249,419.30026,1177.66,0.84014404,-1,LUTJANUSCAMPECHANUS-170151107,0.84014404
1,942205001_cam3_frame_1195.png,1195,156.04866,1017.3382,459.59467,1176.4507,0.8162694,-1,LUTJANUSCAMPECHANUS-170151107,0.8162694
1,942205001_cam3_frame_1196.png,1196,151.61131,1003.47675,471.12973,1176.8806,0.8560005,-1,LUTJANUSCAMPECHANUS-170151107,0.8560005
2,942205001_cam3_frame_1196.png,1196,1841.517,369.3197,1920.0,535.5366,0.7056454,-1,LUTJANUSCAMPECHANUS-170151107,0.7056454
1,942205001_cam3_frame_1197.png,1197,1698.9921,398.1869,1920.0,554.3178,0.88649184,-1,LUTJANUSCAMPECHANUS-170151107,0.88649184
1,942205001_cam3_frame_1198.png,1198,1610.7286,407.73157,1918.6256,577.225,0.87318164,-1,LUTJANUSCAMPECHANUS-170151107,0.87318164
2,942205001_cam3_frame_1198.png,1198,310.5724,980.23004,495.9277,1165.5625,0.76284164,-1,LUTJANUSCAMPECHANUS-170151107,0.76284164
1,942205001_cam3_frame_1199.png,1199,1526.2439,429.52158,1798.0022,609.12366,0.5979748,-1,LUTJANUSCAMPECHANUS-170151107,0.5979748
1,942205001_cam3_frame_1200.png,1200,1446.948,413.53033,1785.0767,652.929,0.91122866,-1,LUTJANUSCAMPECHANUS-170151107,0.91122866
1,942205001_cam3_frame_1201.png,1201,1376.6455,426.90253,1727.9377,699.8595,0.90449774,-1,LUTJANUSCAMPECHANUS-170151107,0.90449774
2,942205001_cam3_frame_1201.png,1201,311.61682,909.1952,467.9756,1071.2794,0.59834784,-1,LUTJANUSCAMPECHANUS-170151107,0.59834784
1,942205001_cam3_frame_1202.png,1202,1304.6816,472.82794,1642.833,748.7763,0.9035768,-1,LUTJANUSCAMPECHANUS-170151107,0.9035768
1,942205001_cam3_frame_1203.png,1203,1244.6421,526.004,1564.7983,789.47107,0.90802556,-1,LUTJANUSCAMPECHANUS-170151107,0.90802556
2,942205001_cam3_frame_1203.png,1203,176.78018,873.13074,417.8816,1029.1846,0.65641344,-1,LUTJANUSCAMPECHANUS-170151107,0.65641344
1,942205001_cam3_frame_1204.png,1204,1168.3737,580.0354,1493.8422,829.6148,0.8965361,-1,LUTJANUSCAMPECHANUS-170151107,0.8965361
1,942205001_cam3_frame_1205.png,1205,1099.3936,625.9894,1421.1213,871.47034,0.90844464,-1,LUTJANUSCAMPECHANUS-170151107,0.90844464
1,942205001_cam3_frame_1206.png,1206,1033.2368,671.4337,1352.6555,911.82336,0.90675694,-1,LUTJANUSCAMPECHANUS-170151107,0.90675694
1,942205001_cam3_frame_1207.png,1207,971.4307,720.72205,1285.9751,952.4126,0.8867754,-1,LUTJANUSCAMPECHANUS-170151107,0.8867754
1,942205001_cam3_frame_1208.png,1208,909.82104,757.8058,1204.2605,994.30664,0.9018084,-1,LUTJANUSCAMPECHANUS-170151107,0.9018084
1,942205001_cam3_frame_1209.png,1209,851.01697,783.373,1168.6986,1033.7488,0.8996908,-1,LUTJANUSCAMPECHANUS-170151107,0.8996908
1,942205001_cam3_frame_1210.png,1210,793.3255,818.692,1114.0664,1071.2963,0.89779145,-1,LUTJANUSCAMPECHANUS-170151107,0.89779145
